"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Coweta County","Brooks Elementary","Teachers","Low Poverty",45,15,33
"2018-19","Coweta County","Brooks Elementary","Teachers","Total",45,15,33
"2018-19","Coweta County","Canongate Elementary School","Leaders","Low Poverty",2,0,0
"2018-19","Coweta County","Canongate Elementary School","Teachers","Low Poverty",40,13,33
"2018-19","Coweta County","Canongate Elementary School","Teachers","Total",40,13,33
"2018-19","Coweta County","Coweta County- All Schools","Leaders","Low Poverty",32,6.8,21
"2018-19","Coweta County","Coweta County- All Schools","Leaders","Total",82.3,19.8,24
"2018-19","Coweta County","Coweta County- All Schools","Teachers","Low Poverty",1304,487,37
"2018-19","Coweta County","Coweta County- All Schools","Teachers","Total",1899.3,682.3,36
"2018-19","Coweta County","East Coweta High School","Leaders","Low Poverty",5.8,2,35
"2018-19","Coweta County","East Coweta High School","Teachers","Low Poverty",264,162,61
"2018-19","Coweta County","East Coweta High School","Teachers","Total",264,162,61
"2018-19","Coweta County","East Coweta Middle School","Leaders","Not Applicable",4,2,50
"2018-19","Coweta County","East Coweta Middle School","Teachers","Low Poverty",65,38,58
"2018-19","Coweta County","East Coweta Middle School","Teachers","Total",65,38,58
"2018-19","Coweta County","Eastside Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Coweta County","Eastside Elementary School","Teachers","Low Poverty",38,8,21
"2018-19","Coweta County","Eastside Elementary School","Teachers","Total",38,8,21
"2018-19","Coweta County","Elm Street Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Coweta County","Elm Street Elementary School","Teachers","Total",37,13,35
"2018-19","Coweta County","Evans Middle School","Leaders","Not Applicable",3,1,33
"2018-19","Coweta County","Evans Middle School","Teachers","Total",72,45,63
"2018-19","Coweta County","Glanton Elementary","Leaders","Not Applicable",2,1,50
"2018-19","Coweta County","Glanton Elementary","Teachers","Total",29,9,31
"2018-19","Coweta County","Jefferson Parkway Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Coweta County","Jefferson Parkway Elementary School","Teachers","Total",44,17,39
"2018-19","Coweta County","Lee Middle School","Leaders","Low Poverty",3,0,0
"2018-19","Coweta County","Lee Middle School","Teachers","Low Poverty",78,44,56
"2018-19","Coweta County","Lee Middle School","Teachers","Total",78,44,56
"2018-19","Coweta County","Madras Middle School","Leaders","Low Poverty",4,1,25
"2018-19","Coweta County","Madras Middle School","Teachers","Low Poverty",90,56,62
"2018-19","Coweta County","Madras Middle School","Teachers","Total",90,56,62
"2018-19","Coweta County","Moreland Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Coweta County","Moreland Elementary School","Teachers","Total",39,14,36
"2018-19","Coweta County","Newnan Crossing Elementary School","Leaders","Low Poverty",3.5,0,0
"2018-19","Coweta County","Newnan Crossing Elementary School","Teachers","Low Poverty",58,11,19
"2018-19","Coweta County","Newnan Crossing Elementary School","Teachers","Total",58,11,19
"2018-19","Coweta County","Newnan High School","Leaders","Not Applicable",6.8,3,44
"2018-19","Coweta County","Newnan High School","Teachers","Low Poverty",228,154,68
"2018-19","Coweta County","Newnan High School","Teachers","Total",228,154,68
"2018-19","Coweta County","Northgate High School","Leaders","Low Poverty",5.8,1.8,30
"2018-19","Coweta County","Northgate High School","Teachers","Low Poverty",171,94,55
"2018-19","Coweta County","Northgate High School","Teachers","Total",171,94,55
"2018-19","Coweta County","Northside Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Coweta County","Northside Elementary School","Teachers","Low Poverty",30,9,30
"2018-19","Coweta County","Northside Elementary School","Teachers","Total",30,9,30
"2018-19","Coweta County","Poplar Road Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Coweta County","Poplar Road Elementary School","Teachers","Total",46,16,35
"2018-19","Coweta County","Ruth Hill Elementary School","Leaders","Not Applicable",3,1,33
"2018-19","Coweta County","Ruth Hill Elementary School","Teachers","Total",39.3,18.3,47
"2018-19","Coweta County","Smokey Road Middle School","Leaders","Not Applicable",3,0,0
"2018-19","Coweta County","Smokey Road Middle School","Teachers","Total",71,44,62
"2018-19","Coweta County","Thomas Crossroads Elementary School","Leaders","Low Poverty",2,1,50
"2018-19","Coweta County","Thomas Crossroads Elementary School","Teachers","Low Poverty",31,9,29
"2018-19","Coweta County","Thomas Crossroads Elementary School","Teachers","Total",31,9,29
"2018-19","Coweta County","Welch Elementary School","Leaders","Not Applicable",3.5,1,29
"2018-19","Coweta County","Welch Elementary School","Teachers","Total",59,23,39
"2018-19","Coweta County","Western Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Coweta County","Western Elementary School","Teachers","Total",38,17,45
"2018-19","Coweta County","White Oak Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Coweta County","White Oak Elementary School","Teachers","Total",48,18,38
"2018-19","Coweta County","Willis Road Elementary","Leaders","Low Poverty",2,0,0
"2018-19","Coweta County","Willis Road Elementary","Teachers","Low Poverty",51,16,31
"2018-19","Coweta County","Willis Road Elementary","Teachers","Total",51,16,31
"2018-19","Crawford County","Crawford County Elementary School","Leaders","High Poverty",3,1,33
"2018-19","Crawford County","Crawford County Elementary School","Teachers","Total",53,22,42
"2018-19","Crawford County","Crawford County High School","Leaders","High Poverty",2,1,50
"2018-19","Crawford County","Crawford County High School","Teachers","Total",36,19,53
"2018-19","Crawford County","Crawford County Middle School","Leaders","High Poverty",2,2,100
"2018-19","Crawford County","Crawford County Middle School","Teachers","Total",32.1,15.1,47
"2018-19","Crawford County","Crawford County- All Schools","Leaders","High Poverty",7,4,57
"2018-19","Crawford County","Crawford County- All Schools","Leaders","Total",7,4,57
"2018-19","Crawford County","Crawford County- All Schools","Teachers","Total",123.6,50.5,41
"2018-19","Crisp County","Crisp County Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Crisp County","Crisp County Elementary School","Teachers","Total",39,17,44
"2018-19","Crisp County","Crisp County High School","Leaders","Not Applicable",3.5,0,0
"2018-19","Crisp County","Crisp County High School","Teachers","Low Poverty",63.4,28.5,45
"2018-19","Crisp County","Crisp County High School","Teachers","Total",63.4,28.5,45
"2018-19","Crisp County","Crisp County Middle School","Leaders","Not Applicable",4,0,0
"2018-19","Crisp County","Crisp County Middle School","Teachers","Total",59.1,25,42
"2018-19","Crisp County","Crisp County Pre-K","Leaders","Low Poverty",1,0,0
"2018-19","Crisp County","Crisp County Pre-K","Teachers","Total",24,19,79
"2018-19","Crisp County","Crisp County Primary School","Leaders","Not Applicable",3,2,67
"2018-19","Crisp County","Crisp County Primary School","Teachers","Total",83,24,29
"2018-19","Crisp County","Crisp County- All Schools","Leaders","Low Poverty",1,0,0
"2018-19","Crisp County","Crisp County- All Schools","Leaders","Total",14.5,3,21
"2018-19","Crisp County","Crisp County- All Schools","Teachers","Low Poverty",63.4,25.5,40
"2018-19","Crisp County","Crisp County- All Schools","Teachers","Total",276.6,111.5,40
"2018-19","Dade County","Dade County High School","Leaders","Not Applicable",2.8,1.8,64
"2018-19","Dade County","Dade County High School","Teachers","Total",39.5,19.4,49
"2018-19","Dade County","Dade County- All Schools","Leaders","Total",7.8,2.8,36
"2018-19","Dade County","Dade County- All Schools","Teachers","Total",152.3,51.1,34
"2018-19","Dade County","Dade Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Dade County","Dade Elementary School","Teachers","Total",55,13,24
"2018-19","Dade County","Dade Middle School","Leaders","Not Applicable",2,1,50
"2018-19","Dade County","Dade Middle School","Teachers","Total",33.3,12.8,38
"2018-19","Dade County","Davis Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","Dade County","Davis Elementary School","Teachers","Total",24.5,10,41
"2018-19","Dalton Public Schools","Blue Ridge Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Dalton Public Schools","Blue Ridge Elementary School","Teachers","High Poverty",63,39,62
"2018-19","Dalton Public Schools","Blue Ridge Elementary School","Teachers","Total",63,39,62
"2018-19","Dalton Public Schools","Brookwood Elementary School","Leaders","Not Applicable",2.5,1,40
"2018-19","Dalton Public Schools","Brookwood Elementary School","Teachers","Total",55.6,24.5,44
"2018-19","Dalton Public Schools","City Park Elementary School","Leaders","High Poverty",2.5,0.5,20
"2018-19","Dalton Public Schools","City Park Elementary School","Teachers","High Poverty",69,38,55
"2018-19","Dalton Public Schools","City Park Elementary School","Teachers","Total",69,38,55
"2018-19","Dalton Public Schools","Dalton High School","Leaders","Not Applicable",5,1,20
"2018-19","Dalton Public Schools","Dalton High School","Teachers","Total",116.6,46,39
"2018-19","Dalton Public Schools","Dalton Middle School","Leaders","Not Applicable",4,2,50
"2018-19","Dalton Public Schools","Dalton Middle School","Teachers","Total",140,72,51
"2018-19","Dalton Public Schools","Dalton Public Schools- All Schools","Leaders","High Poverty",9.5,2.5,26
"2018-19","Dalton Public Schools","Dalton Public Schools- All Schools","Leaders","Total",25,6.5,26
"2018-19","Dalton Public Schools","Dalton Public Schools- All Schools","Teachers","High Poverty",268.5,108,40
"2018-19","Dalton Public Schools","Dalton Public Schools- All Schools","Teachers","Total",655,242.5,37
"2018-19","Dalton Public Schools","Morris Innovative High School","Leaders","Not Applicable",2,0,0
"2018-19","Dalton Public Schools","Morris Innovative High School","Teachers","Total",35.5,19,54
"2018-19","Dalton Public Schools","Park Creek Elementary School","Leaders","High Poverty",3,2,67
"2018-19","Dalton Public Schools","Park Creek Elementary School","Teachers","High Poverty",63.5,29,46
"2018-19","Dalton Public Schools","Park Creek Elementary School","Teachers","Total",63.5,29,46
"2018-19","Dalton Public Schools","Roan Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Dalton Public Schools","Roan Elementary School","Teachers","High Poverty",53.3,20,37
"2018-19","Dalton Public Schools","Roan Elementary School","Teachers","Total",53.3,20,37
"2018-19","Dalton Public Schools","Westwood Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Dalton Public Schools","Westwood Elementary School","Teachers","Total",58.5,29,50
"2018-19","Dawson County","Black's Mill Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Dawson County","Black's Mill Elementary School","Teachers","Total",27,11,41
"2018-19","Dawson County","Dawson County High School","Leaders","Not Applicable",3.8,2.8,74
"2018-19","Dawson County","Dawson County High School","Teachers","Low Poverty",68,38.1,56
"2018-19","Dawson County","Dawson County High School","Teachers","Total",68,38.1,56
"2018-19","Dawson County","Dawson County Junior High","Leaders","Not Applicable",2,2,100
"2018-19","Dawson County","Dawson County Junior High","Teachers","Low Poverty",63.1,55.1,87
"2018-19","Dawson County","Dawson County Junior High","Teachers","Total",63.1,55.1,87
"2018-19","Dawson County","Dawson County Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Dawson County","Dawson County Middle School","Teachers","Total",38.3,29,76
"2018-19","Dawson County","Dawson County- All Schools","Leaders","Total",16.8,9.8,58
"2018-19","Dawson County","Dawson County- All Schools","Teachers","Low Poverty",134.7,65,48
"2018-19","Dawson County","Dawson County- All Schools","Teachers","Total",300.8,125,42
"2018-19","Dawson County","Kilough Elementary School","Leaders","Not Applicable",2,2,100
"2018-19","Dawson County","Kilough Elementary School","Teachers","Total",31,16,52
"2018-19","Dawson County","Riverview Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Dawson County","Riverview Elementary School","Teachers","Total",37.4,14,37
"2018-19","Dawson County","Robinson Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Dawson County","Robinson Elementary School","Teachers","Total",37,15,41
"2018-19","DeKalb County","Allgood Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","DeKalb County","Allgood Elementary School","Teachers","High Poverty",46,21.5,47
"2018-19","DeKalb County","Allgood Elementary School","Teachers","Total",46,21.5,47
"2018-19","DeKalb County","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","Leaders","Not Applicable",2.5,0.5,20
"2018-19","DeKalb County","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","Teachers","Total",126,79,63
"2018-19","DeKalb County","Ashford Park Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","DeKalb County","Ashford Park Elementary School","Teachers","Low Poverty",57,27,47
"2018-19","DeKalb County","Ashford Park Elementary School","Teachers","Total",57,27,47
"2018-19","DeKalb County","Austin Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","DeKalb County","Austin Elementary School","Teachers","Low Poverty",48.5,18.5,38
"2018-19","DeKalb County","Austin Elementary School","Teachers","Total",48.5,18.5,38
"2018-19","DeKalb County","Avondale Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","DeKalb County","Avondale Elementary School","Teachers","High Poverty",49.3,26.3,53
"2018-19","DeKalb County","Avondale Elementary School","Teachers","Total",49.3,26.3,53
"2018-19","DeKalb County","Barack H. Obama Elementary Magnet School of Technology","Leaders","Low Poverty",1.5,0.5,33
"2018-19","DeKalb County","Barack H. Obama Elementary Magnet School of Technology","Teachers","High Poverty",63,63,100
"2018-19","DeKalb County","Barack H. Obama Elementary Magnet School of Technology","Teachers","Total",63,63,100
"2018-19","DeKalb County","Bob Mathis Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","DeKalb County","Bob Mathis Elementary School","Teachers","High Poverty",38.5,17.5,45
"2018-19","DeKalb County","Bob Mathis Elementary School","Teachers","Total",38.5,17.5,45
"2018-19","DeKalb County","Briar Vista Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","DeKalb County","Briar Vista Elementary School","Teachers","Total",54.5,34,62
"2018-19","DeKalb County","Briarlake Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","DeKalb County","Briarlake Elementary School","Teachers","Low Poverty",47,32,68
