"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2019-20","Clayton County","Brown Elementary School","Teachers","High Poverty",41.5,11.5,28
"2019-20","Clayton County","Brown Elementary School","Teachers","Total",41.5,11.5,28
"2019-20","Clayton County","Callaway Elementary School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Callaway Elementary School","Teachers","High Poverty",47,21,45
"2019-20","Clayton County","Callaway Elementary School","Teachers","Total",47,21,45
"2019-20","Clayton County","Charles R. Drew High School","Leaders","High Poverty",5,2,40
"2019-20","Clayton County","Charles R. Drew High School","Teachers","High Poverty",81,53,65
"2019-20","Clayton County","Charles R. Drew High School","Teachers","Total",81,53,65
"2019-20","Clayton County","Church Street Elementary School","Leaders","High Poverty",3,0,0
"2019-20","Clayton County","Church Street Elementary School","Teachers","High Poverty",45.5,21,46
"2019-20","Clayton County","Church Street Elementary School","Teachers","Total",45.5,21,46
"2019-20","Clayton County","Clayton County- All Schools","Leaders","High Poverty",185.4,54.5,29
"2019-20","Clayton County","Clayton County- All Schools","Leaders","Total",185.7,54.8,29
"2019-20","Clayton County","Clayton County- All Schools","Teachers","High Poverty",2959,1150.8,39
"2019-20","Clayton County","Clayton County- All Schools","Teachers","Total",2962,1153.8,39
"2019-20","Clayton County","East Clayton Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","East Clayton Elementary School","Teachers","High Poverty",34,12,35
"2019-20","Clayton County","East Clayton Elementary School","Teachers","Total",34,12,35
"2019-20","Clayton County","Eddie White Elementary School","Leaders","High Poverty",2.5,1.5,60
"2019-20","Clayton County","Eddie White Elementary School","Teachers","High Poverty",35,35,97
"2019-20","Clayton County","Eddie White Elementary School","Teachers","Total",35,35,97
"2019-20","Clayton County","Eddie White Middle School","Leaders","High Poverty",2.5,1.5,60
"2019-20","Clayton County","Eddie White Middle School","Teachers","High Poverty",37.3,21.3,57
"2019-20","Clayton County","Eddie White Middle School","Teachers","Total",37.3,21.3,57
"2019-20","Clayton County","Edmonds Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Clayton County","Edmonds Elementary School","Teachers","High Poverty",32.5,9,28
"2019-20","Clayton County","Edmonds Elementary School","Teachers","Total",32.5,9,28
"2019-20","Clayton County","Elite Scholars Academy School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Elite Scholars Academy School","Teachers","High Poverty",33,12,36
"2019-20","Clayton County","Elite Scholars Academy School","Teachers","Total",33,12,36
"2019-20","Clayton County","Forest Park High School","Leaders","High Poverty",5,2,40
"2019-20","Clayton County","Forest Park High School","Teachers","High Poverty",84,44,52
"2019-20","Clayton County","Forest Park High School","Teachers","Total",84,44,52
"2019-20","Clayton County","Forest Park Middle School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Forest Park Middle School","Teachers","High Poverty",42,21,50
"2019-20","Clayton County","Forest Park Middle School","Teachers","Total",42,21,50
"2019-20","Clayton County","Fountain Elementary School","Leaders","High Poverty",2,0.5,25
"2019-20","Clayton County","Fountain Elementary School","Teachers","High Poverty",40.5,16,40
"2019-20","Clayton County","Fountain Elementary School","Teachers","Total",40.5,16,40
"2019-20","Clayton County","Harper Elementary School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Harper Elementary School","Teachers","High Poverty",49,22,45
"2019-20","Clayton County","Harper Elementary School","Teachers","Total",49,22,45
"2019-20","Clayton County","Hawthorne Elementary School","Leaders","High Poverty",3,0,0
"2019-20","Clayton County","Hawthorne Elementary School","Teachers","High Poverty",51,14,27
"2019-20","Clayton County","Hawthorne Elementary School","Teachers","Total",51,14,27
"2019-20","Clayton County","Haynie Elementary School","Leaders","High Poverty",3,2,67
"2019-20","Clayton County","Haynie Elementary School","Teachers","High Poverty",55,26,47
"2019-20","Clayton County","Haynie Elementary School","Teachers","Total",55,26,47
"2019-20","Clayton County","Huie Elementary School","Leaders","High Poverty",3,2,67
"2019-20","Clayton County","Huie Elementary School","Teachers","High Poverty",41.5,25.5,61
"2019-20","Clayton County","Huie Elementary School","Teachers","Total",41.5,25.5,61
"2019-20","Clayton County","James Jackson Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","James Jackson Elementary School","Teachers","High Poverty",38.5,16,42
"2019-20","Clayton County","James Jackson Elementary School","Teachers","Total",38.5,16,42
"2019-20","Clayton County","Jonesboro High School","Leaders","High Poverty",4,2,50
"2019-20","Clayton County","Jonesboro High School","Teachers","High Poverty",66.8,23.8,36
"2019-20","Clayton County","Jonesboro High School","Teachers","Total",66.8,23.8,36
"2019-20","Clayton County","Jonesboro Middle School","Leaders","High Poverty",4,1,25
"2019-20","Clayton County","Jonesboro Middle School","Teachers","High Poverty",56,30,54
"2019-20","Clayton County","Jonesboro Middle School","Teachers","Total",56,30,54
"2019-20","Clayton County","Kay R Pace Elementary School of the Arts","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Kay R Pace Elementary School of the Arts","Teachers","High Poverty",25.5,25.5,96
"2019-20","Clayton County","Kay R Pace Elementary School of the Arts","Teachers","Total",25.5,25.5,96
"2019-20","Clayton County","Kemp Elem School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Kemp Elem School","Teachers","High Poverty",35,10,29
"2019-20","Clayton County","Kemp Elem School","Teachers","Total",35,10,29
"2019-20","Clayton County","Kemp Primary","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Kemp Primary","Teachers","High Poverty",36.8,13.8,37
"2019-20","Clayton County","Kemp Primary","Teachers","Total",36.8,13.8,37
"2019-20","Clayton County","Kendrick Middle School","Leaders","High Poverty",3.5,1,29
"2019-20","Clayton County","Kendrick Middle School","Teachers","High Poverty",44.5,11.5,26
"2019-20","Clayton County","Kendrick Middle School","Teachers","Total",44.5,11.5,26
"2019-20","Clayton County","Kilpatrick Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Kilpatrick Elementary School","Teachers","High Poverty",46.5,17.5,38
"2019-20","Clayton County","Kilpatrick Elementary School","Teachers","Total",46.5,17.5,38
"2019-20","Clayton County","Lake City Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Lake City Elementary School","Teachers","High Poverty",36,21,58
"2019-20","Clayton County","Lake City Elementary School","Teachers","Total",36,21,58
"2019-20","Clayton County","Lake Ridge Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Lake Ridge Elementary School","Teachers","High Poverty",41,21,51
"2019-20","Clayton County","Lake Ridge Elementary School","Teachers","Total",41,21,51
"2019-20","Clayton County","Lee Street Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Lee Street Elementary School","Teachers","High Poverty",32,18,56
"2019-20","Clayton County","Lee Street Elementary School","Teachers","Total",32,18,56
"2019-20","Clayton County","Lovejoy High School","Leaders","High Poverty",5,3,60
"2019-20","Clayton County","Lovejoy High School","Teachers","High Poverty",79,34,43
"2019-20","Clayton County","Lovejoy High School","Teachers","Total",79,34,43
"2019-20","Clayton County","Lovejoy Middle School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Lovejoy Middle School","Teachers","High Poverty",34,16,47
"2019-20","Clayton County","Lovejoy Middle School","Teachers","Total",34,16,47
"2019-20","Clayton County","M. D. Roberts Middle School","Leaders","High Poverty",4.5,0,0
"2019-20","Clayton County","M. D. Roberts Middle School","Teachers","High Poverty",58.5,27.5,47
"2019-20","Clayton County","M. D. Roberts Middle School","Teachers","Total",58.5,27.5,47
"2019-20","Clayton County","Martha Ellen Stilwell School for the Performing Arts","Leaders","High Poverty",3,2,67
"2019-20","Clayton County","Martha Ellen Stilwell School for the Performing Arts","Teachers","High Poverty",35,14,40
"2019-20","Clayton County","Martha Ellen Stilwell School for the Performing Arts","Teachers","Total",35,14,40
"2019-20","Clayton County","Martin Luther King, Jr. Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Martin Luther King, Jr. Elementary School","Teachers","High Poverty",38,8,21
"2019-20","Clayton County","Martin Luther King, Jr. Elementary School","Teachers","Total",38,8,21
"2019-20","Clayton County","Morrow Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Morrow Elementary School","Teachers","High Poverty",34,15,44
"2019-20","Clayton County","Morrow Elementary School","Teachers","Total",34,15,44
"2019-20","Clayton County","Morrow High School","Leaders","High Poverty",5,1,20
"2019-20","Clayton County","Morrow High School","Teachers","High Poverty",85.8,49,57
"2019-20","Clayton County","Morrow High School","Teachers","Total",85.8,49,57
"2019-20","Clayton County","Morrow Middle School","Leaders","High Poverty",3.5,0.5,14
"2019-20","Clayton County","Morrow Middle School","Teachers","High Poverty",56.5,28.5,50
"2019-20","Clayton County","Morrow Middle School","Teachers","Total",56.5,28.5,50
"2019-20","Clayton County","Mount Zion Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Mount Zion Elementary School","Teachers","High Poverty",35,18,51
"2019-20","Clayton County","Mount Zion Elementary School","Teachers","Total",35,18,51
"2019-20","Clayton County","Mount Zion High School","Leaders","High Poverty",4,3,75
"2019-20","Clayton County","Mount Zion High School","Teachers","High Poverty",66,28,42
"2019-20","Clayton County","Mount Zion High School","Teachers","Total",66,28,42
"2019-20","Clayton County","Mount Zion Primary","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Mount Zion Primary","Teachers","High Poverty",32,7,22
"2019-20","Clayton County","Mount Zion Primary","Teachers","Total",32,7,22
"2019-20","Clayton County","Mundy's Mill High School","Leaders","High Poverty",5,3,60
"2019-20","Clayton County","Mundy's Mill High School","Teachers","High Poverty",87,46,53
"2019-20","Clayton County","Mundy's Mill High School","Teachers","Total",87,46,53
"2019-20","Clayton County","Mundys Mill Middle School","Leaders","High Poverty",3,0,0
"2019-20","Clayton County","Mundys Mill Middle School","Teachers","High Poverty",47,24,51
"2019-20","Clayton County","Mundys Mill Middle School","Teachers","Total",47,24,51
"2019-20","Clayton County","North Clayton High School","Leaders","High Poverty",4,3,75
"2019-20","Clayton County","North Clayton High School","Teachers","High Poverty",52,27,52
"2019-20","Clayton County","North Clayton High School","Teachers","Total",52,27,52
"2019-20","Clayton County","North Clayton Middle School","Leaders","High Poverty",3,0,0
"2019-20","Clayton County","North Clayton Middle School","Teachers","High Poverty",42,20,48
"2019-20","Clayton County","North Clayton Middle School","Teachers","Total",42,20,48
"2019-20","Clayton County","Northcutt Elementary School","Leaders","High Poverty",2.5,0,0
"2019-20","Clayton County","Northcutt Elementary School","Teachers","High Poverty",40.5,29.5,73
"2019-20","Clayton County","Northcutt Elementary School","Teachers","Total",40.5,29.5,73
"2019-20","Clayton County","Oliver Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Clayton County","Oliver Elementary School","Teachers","High Poverty",39.5,21.5,54
"2019-20","Clayton County","Oliver Elementary School","Teachers","Total",39.5,21.5,54
"2019-20","Clayton County","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","Leaders","High Poverty",2.5,1.5,60
"2019-20","Clayton County","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","Teachers","High Poverty",36,36,97
"2019-20","Clayton County","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","Teachers","Total",36,36,97
"2019-20","Clayton County","Pointe South Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Clayton County","Pointe South Elementary School","Teachers","High Poverty",35,12,34
"2019-20","Clayton County","Pointe South Elementary School","Teachers","Total",35,12,34
"2019-20","Clayton County","Pointe South Middle School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Pointe South Middle School","Teachers","High Poverty",38.5,16.5,43
"2019-20","Clayton County","Pointe South Middle School","Teachers","Total",38.5,16.5,43
"2019-20","Clayton County","Rex Mill Middle School","Leaders","High Poverty",4,0,0
"2019-20","Clayton County","Rex Mill Middle School","Teachers","High Poverty",63,35,56
"2019-20","Clayton County","Rex Mill Middle School","Teachers","Total",63,35,56
"2019-20","Clayton County","River's Edge Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","River's Edge Elementary School","Teachers","High Poverty",36.5,9.5,26
"2019-20","Clayton County","River's Edge Elementary School","Teachers","Total",36.5,9.5,26
"2019-20","Clayton County","Riverdale Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Clayton County","Riverdale Elementary School","Teachers","High Poverty",41.5,19.5,47
"2019-20","Clayton County","Riverdale Elementary School","Teachers","Total",41.5,19.5,47
"2019-20","Clayton County","Riverdale High School","Leaders","High Poverty",4,0,0
"2019-20","Clayton County","Riverdale High School","Teachers","High Poverty",67,32,48
"2019-20","Clayton County","Riverdale High School","Teachers","Total",67,32,48
"2019-20","Clayton County","Riverdale Middle School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Riverdale Middle School","Teachers","High Poverty",44,29,66
"2019-20","Clayton County","Riverdale Middle School","Teachers","Total",44,29,66
"2019-20","Clayton County","Roberta T. Smith Elementary School","Leaders","High Poverty",3,1,33
"2019-20","Clayton County","Roberta T. Smith Elementary School","Teachers","High Poverty",57.5,30.5,53
"2019-20","Clayton County","Roberta T. Smith Elementary School","Teachers","Total",57.5,30.5,53
"2019-20","Clayton County","Sequoyah Middle School","Leaders","High Poverty",2.9,0,0
"2019-20","Clayton County","Sequoyah Middle School","Teachers","High Poverty",43,35,81
"2019-20","Clayton County","Sequoyah Middle School","Teachers","Total",43,35,81
"2019-20","Clayton County","Suder Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Suder Elementary School","Teachers","High Poverty",35,13,37
"2019-20","Clayton County","Suder Elementary School","Teachers","Total",35,13,37
"2019-20","Clayton County","Swint Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Clayton County","Swint Elementary School","Teachers","High Poverty",44.5,19,43
"2019-20","Clayton County","Swint Elementary School","Teachers","Total",44.5,19,43
