"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Dalton Public Schools","Westwood Elementary School","Teachers","Total",58.5,0,0
"2018-19","Dawson County","Black's Mill Elementary School","Teachers","Total",27,2.8,11
"2018-19","Dawson County","Dawson County High School","Teachers","Low Poverty",68,2.2,3
"2018-19","Dawson County","Dawson County High School","Teachers","Total",68,2.2,3
"2018-19","Dawson County","Dawson County Junior High","Teachers","Low Poverty",63.1,3.6,6
"2018-19","Dawson County","Dawson County Junior High","Teachers","Total",63.1,3.6,6
"2018-19","Dawson County","Dawson County Middle School","Teachers","Total",38.3,3.5,9
"2018-19","Dawson County","Dawson County- All Schools","Teachers","Low Poverty",134.7,6.9,5
"2018-19","Dawson County","Dawson County- All Schools","Teachers","Total",300.8,14,5
"2018-19","Dawson County","Kilough Elementary School","Teachers","Total",31,0.2,1
"2018-19","Dawson County","Riverview Elementary School","Teachers","Total",37.4,1.1,3
"2018-19","Dawson County","Robinson Elementary School","Teachers","Total",37,0.6,2
"2018-19","DeKalb County","Allgood Elementary School","Teachers","High Poverty",46,5.4,12
"2018-19","DeKalb County","Allgood Elementary School","Teachers","Total",46,5.4,12
"2018-19","DeKalb County","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","Teachers","Total",126,8.2,6
"2018-19","DeKalb County","Ashford Park Elementary School","Teachers","Low Poverty",57,6.5,11
"2018-19","DeKalb County","Ashford Park Elementary School","Teachers","Total",57,6.5,11
"2018-19","DeKalb County","Austin Elementary School","Teachers","Low Poverty",48.5,4.4,9
"2018-19","DeKalb County","Austin Elementary School","Teachers","Total",48.5,4.4,9
"2018-19","DeKalb County","Avondale Elementary School","Teachers","High Poverty",49.3,7.5,15
"2018-19","DeKalb County","Avondale Elementary School","Teachers","Total",49.3,7.5,15
"2018-19","DeKalb County","Barack H. Obama Elementary Magnet School of Technology","Teachers","High Poverty",63,10.5,17
"2018-19","DeKalb County","Barack H. Obama Elementary Magnet School of Technology","Teachers","Total",63,10.5,17
"2018-19","DeKalb County","Bob Mathis Elementary School","Teachers","High Poverty",38.5,5.6,15
"2018-19","DeKalb County","Bob Mathis Elementary School","Teachers","Total",38.5,5.6,15
"2018-19","DeKalb County","Briar Vista Elementary School","Teachers","Total",54.5,5.4,10
"2018-19","DeKalb County","Briarlake Elementary School","Teachers","Low Poverty",47,7.2,15
"2018-19","DeKalb County","Briarlake Elementary School","Teachers","Total",47,7.2,15
"2018-19","DeKalb County","Brockett Elementary School","Teachers","Total",51.6,4.4,8
"2018-19","DeKalb County","Browns Mill Elementary School","Teachers","Total",45.8,5.1,11
"2018-19","DeKalb County","Canby Lane Elementary School","Teachers","High Poverty",41,6.5,16
"2018-19","DeKalb County","Canby Lane Elementary School","Teachers","Total",41,6.5,16
"2018-19","DeKalb County","Cary Reynolds Elementary School","Teachers","High Poverty",68.5,3,4
"2018-19","DeKalb County","Cary Reynolds Elementary School","Teachers","Total",68.5,3,4
"2018-19","DeKalb County","Cedar Grove Elementary School","Teachers","High Poverty",47.5,11.1,23
"2018-19","DeKalb County","Cedar Grove Elementary School","Teachers","Total",47.5,11.1,23
"2018-19","DeKalb County","Cedar Grove High School","Teachers","High Poverty",125,25.6,20
"2018-19","DeKalb County","Cedar Grove High School","Teachers","Total",125,25.6,20
"2018-19","DeKalb County","Cedar Grove Middle School","Teachers","High Poverty",64,9,14
"2018-19","DeKalb County","Cedar Grove Middle School","Teachers","Total",64,9,14
"2018-19","DeKalb County","Chamblee Charter High School","Teachers","Low Poverty",203.5,32.9,16
"2018-19","DeKalb County","Chamblee Charter High School","Teachers","Total",203.5,32.9,16
"2018-19","DeKalb County","Chamblee Middle School","Teachers","Low Poverty",94,25.3,27
"2018-19","DeKalb County","Chamblee Middle School","Teachers","Total",94,25.3,27
"2018-19","DeKalb County","Chapel Hill Elementary School","Teachers","High Poverty",48,9.8,20
"2018-19","DeKalb County","Chapel Hill Elementary School","Teachers","Total",48,9.8,20
"2018-19","DeKalb County","Chapel Hill Middle School","Teachers","Total",82.5,11.3,14
"2018-19","DeKalb County","Chesnut Elementary School","Teachers","Low Poverty",48.2,5,10
"2018-19","DeKalb County","Chesnut Elementary School","Teachers","Total",48.2,5,10
"2018-19","DeKalb County","Clarkston High School","Teachers","High Poverty",184,35.2,19
"2018-19","DeKalb County","Clarkston High School","Teachers","Total",184,35.2,19
"2018-19","DeKalb County","Columbia Elementary School","Teachers","High Poverty",43.3,5.5,13
"2018-19","DeKalb County","Columbia Elementary School","Teachers","Total",43.3,5.5,13
"2018-19","DeKalb County","Columbia High School","Teachers","High Poverty",115.1,31.2,27
"2018-19","DeKalb County","Columbia High School","Teachers","Total",115.1,31.2,27
"2018-19","DeKalb County","Columbia Middle School","Teachers","High Poverty",64.5,24.7,38
"2018-19","DeKalb County","Columbia Middle School","Teachers","Total",64.5,24.7,38
"2018-19","DeKalb County","Coralwood Education Center","Teachers","Low Poverty",27,3,11
"2018-19","DeKalb County","Coralwood Education Center","Teachers","Total",27,3,11
"2018-19","DeKalb County","Cross Keys High School","Teachers","Total",139.5,22.1,16
"2018-19","DeKalb County","DeKalb Academy of Technology and the Environment Charter School","Teachers","Total",44.5,4.9,11
"2018-19","DeKalb County","DeKalb Alternative School","Teachers","High Poverty",74,6.1,8
"2018-19","DeKalb County","DeKalb Alternative School","Teachers","Total",74,6.1,8
"2018-19","DeKalb County","DeKalb County- All Schools","Teachers","High Poverty",4835.8,792,16
"2018-19","DeKalb County","DeKalb County- All Schools","Teachers","Low Poverty",1631.6,268,16
"2018-19","DeKalb County","DeKalb County- All Schools","Teachers","Total",9531.4,1496.2,16
"2018-19","DeKalb County","DeKalb Elementary School of the Arts","Teachers","Total",34,6.6,20
"2018-19","DeKalb County","DeKalb PATH Academy Charter School","Teachers","High Poverty",24,3.6,15
"2018-19","DeKalb County","DeKalb PATH Academy Charter School","Teachers","Total",24,3.6,15
"2018-19","DeKalb County","DeKalb Preparatory Academy Charter","Teachers","Total",33,14.8,45
"2018-19","DeKalb County","DeKalb School of the Arts","Teachers","Low Poverty",38,13,34
"2018-19","DeKalb County","DeKalb School of the Arts","Teachers","Total",38,13,34
"2018-19","DeKalb County","Dekalb Early College Academy","Teachers","Total",24.5,1.6,6
"2018-19","DeKalb County","Dresden Elementary School","Teachers","High Poverty",89,12.2,14
"2018-19","DeKalb County","Dresden Elementary School","Teachers","Total",89,12.2,14
"2018-19","DeKalb County","Druid Hills High School","Teachers","Low Poverty",178,26.7,15
"2018-19","DeKalb County","Druid Hills High School","Teachers","Total",178,26.7,15
"2018-19","DeKalb County","Druid Hills Middle School","Teachers","Total",111,16.2,15
"2018-19","DeKalb County","Dunaire Elementary School","Teachers","High Poverty",59.5,9,15
"2018-19","DeKalb County","Dunaire Elementary School","Teachers","Total",59.5,9,15
"2018-19","DeKalb County","Dunwoody Elementary School","Teachers","Low Poverty",88,17.1,19
"2018-19","DeKalb County","Dunwoody Elementary School","Teachers","Total",88,17.1,19
"2018-19","DeKalb County","Dunwoody High School","Teachers","Low Poverty",201,19.3,10
"2018-19","DeKalb County","Dunwoody High School","Teachers","Total",201,19.3,10
"2018-19","DeKalb County","East DeKalb Special Education Center","Teachers","High Poverty",5,0,0
"2018-19","DeKalb County","East DeKalb Special Education Center","Teachers","Total",5,0,0
"2018-19","DeKalb County","Edward L. Bouie, Sr. Elementary School","Teachers","Total",46.5,3.3,7
"2018-19","DeKalb County","Eldridge L. Miller Elementary School","Teachers","High Poverty",49,10.5,21
"2018-19","DeKalb County","Eldridge L. Miller Elementary School","Teachers","Total",49,10.5,21
"2018-19","DeKalb County","Elizabeth Andrews High School","Teachers","Total",74,3.3,4
"2018-19","DeKalb County","Evansdale Elementary School","Teachers","Total",54.3,4.9,9
"2018-19","DeKalb County","Fairington Elementary School","Teachers","High Poverty",44.5,3.6,8
"2018-19","DeKalb County","Fairington Elementary School","Teachers","Total",44.5,3.6,8
"2018-19","DeKalb County","Fernbank Elementary School","Teachers","Low Poverty",84.2,10.9,13
"2018-19","DeKalb County","Fernbank Elementary School","Teachers","Total",84.2,10.9,13
"2018-19","DeKalb County","Flat Rock Elementary School","Teachers","High Poverty",72,11.5,16
"2018-19","DeKalb County","Flat Rock Elementary School","Teachers","Total",72,11.5,16
"2018-19","DeKalb County","Flat Shoals Elementary School","Teachers","High Poverty",49.3,8,16
"2018-19","DeKalb County","Flat Shoals Elementary School","Teachers","Total",49.3,8,16
"2018-19","DeKalb County","Freedom Middle School","Teachers","High Poverty",151,12.9,9
"2018-19","DeKalb County","Freedom Middle School","Teachers","Total",151,12.9,9
"2018-19","DeKalb County","GLOBE Academy Charter School I","Teachers","Low Poverty",65.5,35.9,55
"2018-19","DeKalb County","GLOBE Academy Charter School I","Teachers","Total",65.5,35.9,55
"2018-19","DeKalb County","Hambrick Elementary School","Teachers","Total",60,10.9,18
"2018-19","DeKalb County","Hawthorne Elementary School","Teachers","Total",51.5,5.4,11
"2018-19","DeKalb County","Henderson Middle School","Teachers","Total",130,17.9,14
"2018-19","DeKalb County","Henderson Mill Elementary School","Teachers","Total",64.5,11.8,18
"2018-19","DeKalb County","Hightower Elementary School","Teachers","Total",73.2,9,12
"2018-19","DeKalb County","Huntley Hills Elementary School","Teachers","Total",57.3,7.8,14
"2018-19","DeKalb County","Idlewood Elementary School","Teachers","High Poverty",81,5,6
"2018-19","DeKalb County","Idlewood Elementary School","Teachers","Total",81,5,6
"2018-19","DeKalb County","Indian Creek Elementary School","Teachers","High Poverty",68,13.8,20
"2018-19","DeKalb County","Indian Creek Elementary School","Teachers","Total",68,13.8,20
"2018-19","DeKalb County","International Community School","Teachers","Total",33.5,10.5,31
"2018-19","DeKalb County","John Robert Lewis Elementary School","Teachers","High Poverty",41,3.7,9
"2018-19","DeKalb County","John Robert Lewis Elementary School","Teachers","Total",41,3.7,9
"2018-19","DeKalb County","Jolly Elementary School","Teachers","High Poverty",64.5,4.9,8
"2018-19","DeKalb County","Jolly Elementary School","Teachers","Total",64.5,4.9,8
"2018-19","DeKalb County","Kelley Lake Elementary School","Teachers","High Poverty",33.5,6.5,20
"2018-19","DeKalb County","Kelley Lake Elementary School","Teachers","Total",33.5,6.5,20
"2018-19","DeKalb County","Kingsley Elementary School","Teachers","Total",51,18,35
"2018-19","DeKalb County","Kittredge Magnet School","Teachers","Low Poverty",36.5,4.8,13
"2018-19","DeKalb County","Kittredge Magnet School","Teachers","Total",36.5,4.8,13
"2018-19","DeKalb County","Lakeside High School","Teachers","Low Poverty",204,25.6,13
"2018-19","DeKalb County","Lakeside High School","Teachers","Total",204,25.6,13
"2018-19","DeKalb County","Laurel Ridge Elementary School","Teachers","Low Poverty",49.5,3.9,8
"2018-19","DeKalb County","Laurel Ridge Elementary School","Teachers","Total",49.5,3.9,8
"2018-19","DeKalb County","Leadership Preparatory Academy","Teachers","Total",38.5,11.1,29
"2018-19","DeKalb County","Lithonia High School","Teachers","Total",161.5,33.8,21
"2018-19","DeKalb County","Lithonia Middle School","Teachers","Total",89,6.9,8
"2018-19","DeKalb County","Livsey Elementary School","Teachers","Low Poverty",37.3,2.9,8
"2018-19","DeKalb County","Livsey Elementary School","Teachers","Total",37.3,2.9,8
"2018-19","DeKalb County","Marbut Elementary School","Teachers","Total",49.5,4.6,9
"2018-19","DeKalb County","Margaret Harris Comprehensive School","Teachers","Total",14,4.4,32
"2018-19","DeKalb County","Martin Luther King, Jr. High School","Teachers","Total",153,26.5,17
"2018-19","DeKalb County","Mary McLeod Bethune Middle School","Teachers","High Poverty",109,12.8,12
"2018-19","DeKalb County","Mary McLeod Bethune Middle School","Teachers","Total",109,12.8,12
"2018-19","DeKalb County","McLendon Elementary School","Teachers","High Poverty",61,8.3,14
"2018-19","DeKalb County","McLendon Elementary School","Teachers","Total",61,8.3,14
"2018-19","DeKalb County","McNair High School","Teachers","High Poverty",99,33.7,34
"2018-19","DeKalb County","McNair High School","Teachers","Total",99,33.7,34
"2018-19","DeKalb County","McNair Middle School","Teachers","High Poverty",65.5,12.8,20
"2018-19","DeKalb County","McNair Middle School","Teachers","Total",65.5,12.8,20
"2018-19","DeKalb County","Midvale Elementary School","Teachers","Total",45,9.7,21
"2018-19","DeKalb County","Miller Grove High School","Teachers","Total",147,27.1,18
"2018-19","DeKalb County","Miller Grove Middle School","Teachers","Total",74,13.9,19
"2018-19","DeKalb County","Montclair Elementary School","Teachers","Total",78,9.2,12
"2018-19","DeKalb County","Montgomery Elementary School","Teachers","Low Poverty",47.4,4.6,10
"2018-19","DeKalb County","Montgomery Elementary School","Teachers","Total",47.4,4.6,10
"2018-19","DeKalb County","Murphy Candler Elementary School","Teachers","Total",50.5,1,2
"2018-19","DeKalb County","Museum School Avondale Estates","Teachers","Low Poverty",49.8,11.1,22
"2018-19","DeKalb County","Museum School Avondale Estates","Teachers","Total",49.8,11.1,22
"2018-19","DeKalb County","Narvie Harris Elementary School","Teachers","Total",52,2,4
"2018-19","DeKalb County","Oak Grove Elementary School","Teachers","Low Poverty",48,4.5,9
"2018-19","DeKalb County","Oak Grove Elementary School","Teachers","Total",48,4.5,9
"2018-19","DeKalb County","Oakcliff Elementary School","Teachers","Total",55,5,9
"2018-19","DeKalb County","Oakview Elementary","Teachers","High Poverty",66.5,14.3,21
"2018-19","DeKalb County","Oakview Elementary","Teachers","Total",66.5,14.3,21
"2018-19","DeKalb County","Panola Way Elementary School","Teachers","High Poverty",72,8.7,12
"2018-19","DeKalb County","Panola Way Elementary School","Teachers","Total",72,8.7,12
"2018-19","DeKalb County","Peachcrest Elementary School","Teachers","High Poverty",86.5,9.1,11
"2018-19","DeKalb County","Peachcrest Elementary School","Teachers","Total",86.5,9.1,11
"2018-19","DeKalb County","Peachtree Middle School","Teachers","Low Poverty",144,19.6,14
"2018-19","DeKalb County","Peachtree Middle School","Teachers","Total",144,19.6,14
"2018-19","DeKalb County","Pine Ridge Elementary School","Teachers","Total",50,4.8,10
"2018-19","DeKalb County","Pleasantdale Elementary School","Teachers","Total",69,7.3,11
"2018-19","DeKalb County","Princeton Elementary School","Teachers","Total",54,6.5,12
"2018-19","DeKalb County","Rainbow Elementary School","Teachers","High Poverty",38.5,4.7,12
"2018-19","DeKalb County","Rainbow Elementary School","Teachers","Total",38.5,4.7,12
"2018-19","DeKalb County","Redan Elementary School","Teachers","High Poverty",46.3,6.2,13
"2018-19","DeKalb County","Redan Elementary School","Teachers","Total",46.3,6.2,13
"2018-19","DeKalb County","Redan High School","Teachers","Total",137,28.5,21
"2018-19","DeKalb County","Redan Middle School","Teachers","Total",55,9.1,17
"2018-19","DeKalb County","Robert Shaw Theme School","Teachers","Total",36,1.8,5
