"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2020-21","DeKalb County","Dresden Elementary School","Teachers","Total","48","23","48"
"2020-21","DeKalb County","Druid Hills High School","Leaders","Low Poverty","TFS","TFS","20"
"2020-21","DeKalb County","Druid Hills High School","Teachers","Low Poverty","90.5","33","36"
"2020-21","DeKalb County","Druid Hills High School","Teachers","Total","90.5","33","36"
"2020-21","DeKalb County","Druid Hills Middle School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Druid Hills Middle School","Teachers","Total","72","17","24"
"2020-21","DeKalb County","Dunaire Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Dunaire Elementary School","Teachers","High Poverty","36","TFS","11"
"2020-21","DeKalb County","Dunaire Elementary School","Teachers","Total","36","TFS","11"
"2020-21","DeKalb County","Dunwoody Elementary School","Leaders","Low Poverty","TFS","TFS","29"
"2020-21","DeKalb County","Dunwoody Elementary School","Teachers","Low Poverty","87","45","52"
"2020-21","DeKalb County","Dunwoody Elementary School","Teachers","Total","87","45","52"
"2020-21","DeKalb County","Dunwoody High School","Leaders","Low Poverty","TFS","TFS","14"
"2020-21","DeKalb County","Dunwoody High School","Teachers","Low Poverty","134","51","38"
"2020-21","DeKalb County","Dunwoody High School","Teachers","Total","134","51","38"
"2020-21","DeKalb County","East DeKalb Special Education Center","Teachers","High Poverty","TFS","TFS","67"
"2020-21","DeKalb County","East DeKalb Special Education Center","Teachers","Total","TFS","TFS","67"
"2020-21","DeKalb County","Edward L. Bouie, Sr. Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","DeKalb County","Edward L. Bouie, Sr. Elementary School","Teachers","Total","39.8","10.5","26"
"2020-21","DeKalb County","Eldridge L. Miller Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Eldridge L. Miller Elementary School","Teachers","High Poverty","35.5","14.5","41"
"2020-21","DeKalb County","Eldridge L. Miller Elementary School","Teachers","Total","35.5","14.5","41"
"2020-21","DeKalb County","Elizabeth Andrews High School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","DeKalb County","Elizabeth Andrews High School","Teachers","Total","48","14","29"
"2020-21","DeKalb County","Evansdale Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Evansdale Elementary School","Teachers","Total","45","15","33"
"2020-21","DeKalb County","Fairington Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Fairington Elementary School","Teachers","High Poverty","37","TFS","24"
"2020-21","DeKalb County","Fairington Elementary School","Teachers","Total","37","TFS","24"
"2020-21","DeKalb County","Fernbank Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Fernbank Elementary School","Teachers","Low Poverty","59.5","23","39"
"2020-21","DeKalb County","Fernbank Elementary School","Teachers","Total","59.5","23","39"
"2020-21","DeKalb County","Flat Rock Elementary School","Leaders","High Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Flat Rock Elementary School","Teachers","High Poverty","58.8","30.5","52"
"2020-21","DeKalb County","Flat Rock Elementary School","Teachers","Total","58.8","30.5","52"
"2020-21","DeKalb County","Flat Shoals Elementary School","Leaders","High Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Flat Shoals Elementary School","Teachers","High Poverty","36.5","19.3","53"
"2020-21","DeKalb County","Flat Shoals Elementary School","Teachers","Total","36.5","19.3","53"
"2020-21","DeKalb County","Freedom Middle School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Freedom Middle School","Teachers","High Poverty","83.5","34.5","41"
"2020-21","DeKalb County","Freedom Middle School","Teachers","Total","83.5","34.5","41"
"2020-21","DeKalb County","GLOBE Academy Charter School I","Leaders","Low Poverty","TFS","TFS","60"
"2020-21","DeKalb County","GLOBE Academy Charter School I","Teachers","Low Poverty","73","43","59"
"2020-21","DeKalb County","GLOBE Academy Charter School I","Teachers","Total","73","43","59"
"2020-21","DeKalb County","Hambrick Elementary School","Leaders","High Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Hambrick Elementary School","Teachers","High Poverty","40.5","TFS","22"
"2020-21","DeKalb County","Hambrick Elementary School","Teachers","Total","40.5","TFS","22"
"2020-21","DeKalb County","Hawthorne Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Hawthorne Elementary School","Teachers","Total","33","TFS","24"
"2020-21","DeKalb County","Henderson Middle School","Leaders","Not Applicable","TFS","TFS","20"
"2020-21","DeKalb County","Henderson Middle School","Teachers","Total","101","38","38"
"2020-21","DeKalb County","Henderson Mill Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Henderson Mill Elementary School","Teachers","Total","43.5","17","39"
"2020-21","DeKalb County","Hightower Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Hightower Elementary School","Teachers","Total","54","11","20"
"2020-21","DeKalb County","Huntley Hills Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Huntley Hills Elementary School","Teachers","Total","41.7","16","38"
"2020-21","DeKalb County","Idlewood Elementary School","Leaders","High Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Idlewood Elementary School","Teachers","High Poverty","67","29","43"
"2020-21","DeKalb County","Idlewood Elementary School","Teachers","Total","67","29","43"
"2020-21","DeKalb County","Indian Creek Elementary School","Leaders","High Poverty","TFS","TFS","67"
"2020-21","DeKalb County","Indian Creek Elementary School","Teachers","High Poverty","59","11","19"
"2020-21","DeKalb County","Indian Creek Elementary School","Teachers","Total","59","11","19"
"2020-21","DeKalb County","International Community School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","DeKalb County","International Community School","Teachers","Total","26","19","73"
"2020-21","DeKalb County","John Robert Lewis Elementary School","Leaders","High Poverty","TFS","TFS","67"
"2020-21","DeKalb County","John Robert Lewis Elementary School","Teachers","High Poverty","72","72","99"
"2020-21","DeKalb County","John Robert Lewis Elementary School","Teachers","Total","72","72","99"
"2020-21","DeKalb County","Jolly Elementary School","Leaders","High Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Jolly Elementary School","Teachers","High Poverty","54.5","18.5","34"
"2020-21","DeKalb County","Jolly Elementary School","Teachers","Total","54.5","18.5","34"
"2020-21","DeKalb County","Kelley Lake Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Kelley Lake Elementary School","Teachers","High Poverty","32","13.3","41"
"2020-21","DeKalb County","Kelley Lake Elementary School","Teachers","Total","32","13.3","41"
"2020-21","DeKalb County","Kingsley Elementary School","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Kingsley Elementary School","Teachers","Low Poverty","43","17","40"
"2020-21","DeKalb County","Kingsley Elementary School","Teachers","Total","43","17","40"
"2020-21","DeKalb County","Kittredge Magnet School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Kittredge Magnet School","Teachers","Low Poverty","36","TFS","22"
"2020-21","DeKalb County","Kittredge Magnet School","Teachers","Total","36","TFS","22"
"2020-21","DeKalb County","Lakeside High School","Leaders","Low Poverty","TFS","TFS","29"
"2020-21","DeKalb County","Lakeside High School","Teachers","Low Poverty","125","58","46"
"2020-21","DeKalb County","Lakeside High School","Teachers","Total","125","58","46"
"2020-21","DeKalb County","Laurel Ridge Elementary School","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Laurel Ridge Elementary School","Teachers","Low Poverty","36","13","36"
"2020-21","DeKalb County","Laurel Ridge Elementary School","Teachers","Total","36","13","36"
"2020-21","DeKalb County","Leadership Preparatory Academy","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","DeKalb County","Leadership Preparatory Academy","Teachers","Total","21","16","76"
"2020-21","DeKalb County","Lithonia High School","Leaders","Not Applicable","TFS","TFS","36"
"2020-21","DeKalb County","Lithonia High School","Teachers","Total","91.5","46","50"
"2020-21","DeKalb County","Lithonia Middle School","Leaders","High Poverty","TFS","TFS","25"
"2020-21","DeKalb County","Lithonia Middle School","Teachers","High Poverty","70","37","53"
"2020-21","DeKalb County","Lithonia Middle School","Teachers","Total","70","37","53"
"2020-21","DeKalb County","Livsey Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Livsey Elementary School","Teachers","Low Poverty","33.3","11","33"
"2020-21","DeKalb County","Livsey Elementary School","Teachers","Total","33.3","11","33"
"2020-21","DeKalb County","Marbut Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Marbut Elementary School","Teachers","Total","35.5","18","51"
"2020-21","DeKalb County","Margaret Harris Comprehensive School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","DeKalb County","Margaret Harris Comprehensive School","Teachers","Total","11.5","TFS","35"
"2020-21","DeKalb County","Martin Luther King, Jr. High School","Leaders","Not Applicable","TFS","TFS","17"
"2020-21","DeKalb County","Martin Luther King, Jr. High School","Teachers","Total","87.5","31.5","36"
"2020-21","DeKalb County","Mary McLeod Bethune Middle School","Leaders","High Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Mary McLeod Bethune Middle School","Teachers","High Poverty","53","28","53"
"2020-21","DeKalb County","Mary McLeod Bethune Middle School","Teachers","Total","53","28","53"
"2020-21","DeKalb County","McLendon Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","McLendon Elementary School","Teachers","High Poverty","35","12","34"
"2020-21","DeKalb County","McLendon Elementary School","Teachers","Total","35","12","34"
"2020-21","DeKalb County","McNair High School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","McNair High School","Teachers","High Poverty","48.5","26.5","55"
"2020-21","DeKalb County","McNair High School","Teachers","Total","48.5","26.5","55"
"2020-21","DeKalb County","McNair Middle School","Leaders","High Poverty","TFS","TFS","25"
"2020-21","DeKalb County","McNair Middle School","Teachers","High Poverty","47.5","25.5","54"
"2020-21","DeKalb County","McNair Middle School","Teachers","Total","47.5","25.5","54"
"2020-21","DeKalb County","Midvale Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","DeKalb County","Midvale Elementary School","Teachers","Total","39","17","44"
"2020-21","DeKalb County","Miller Grove High School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","DeKalb County","Miller Grove High School","Teachers","Total","80","19","24"
"2020-21","DeKalb County","Miller Grove Middle School","Leaders","High Poverty","TFS","TFS","25"
"2020-21","DeKalb County","Miller Grove Middle School","Teachers","High Poverty","59","24","41"
"2020-21","DeKalb County","Miller Grove Middle School","Teachers","Total","59","24","41"
"2020-21","DeKalb County","Montclair Elementary School","Leaders","High Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Montclair Elementary School","Teachers","High Poverty","52","27","52"
"2020-21","DeKalb County","Montclair Elementary School","Teachers","Total","52","27","52"
"2020-21","DeKalb County","Montgomery Elementary School","Leaders","Low Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Montgomery Elementary School","Teachers","Low Poverty","50.7","22","43"
"2020-21","DeKalb County","Montgomery Elementary School","Teachers","Total","50.7","22","43"
"2020-21","DeKalb County","Murphey Candler Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Murphey Candler Elementary School","Teachers","High Poverty","40.5","24","59"
"2020-21","DeKalb County","Murphey Candler Elementary School","Teachers","Total","40.5","24","59"
"2020-21","DeKalb County","Museum School Avondale Estates","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Museum School Avondale Estates","Teachers","Low Poverty","50","19","38"
"2020-21","DeKalb County","Museum School Avondale Estates","Teachers","Total","50","19","38"
"2020-21","DeKalb County","Narvie Harris Elementary School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","DeKalb County","Narvie Harris Elementary School","Teachers","Total","36.6","10","27"
"2020-21","DeKalb County","Oak Grove Elementary School","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","DeKalb County","Oak Grove Elementary School","Teachers","Low Poverty","33.9","TFS","24"
"2020-21","DeKalb County","Oak Grove Elementary School","Teachers","Total","33.9","TFS","24"
"2020-21","DeKalb County","Oakcliff Elementary School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","DeKalb County","Oakcliff Elementary School","Teachers","Total","51","15","29"
"2020-21","DeKalb County","Oakview Elementary","Leaders","High Poverty","TFS","TFS","33"
"2020-21","DeKalb County","Oakview Elementary","Teachers","High Poverty","52.5","26","50"
"2020-21","DeKalb County","Oakview Elementary","Teachers","Total","52.5","26","50"
"2020-21","DeKalb County","Panola Way Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Panola Way Elementary School","Teachers","High Poverty","49.5","23","46"
"2020-21","DeKalb County","Panola Way Elementary School","Teachers","Total","49.5","23","46"
"2020-21","DeKalb County","Peachcrest Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","DeKalb County","Peachcrest Elementary School","Teachers","High Poverty","56","12","21"
"2020-21","DeKalb County","Peachcrest Elementary School","Teachers","Total","56","12","21"
"2020-21","DeKalb County","Peachtree Middle School","Leaders","Low Poverty","TFS","TFS","67"
"2020-21","DeKalb County","Peachtree Middle School","Teachers","Low Poverty","101.5","49","48"
"2020-21","DeKalb County","Peachtree Middle School","Teachers","Total","101.5","49","48"
"2020-21","DeKalb County","Pine Ridge Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
